,Price,Seqno,Symbol,time
776,1564,194,APPL,1473412157.0
777,1599,195,APPL,1473412157.0
778,1599,195,APPL,1473412157.0
779,1599,195,APPL,1473412157.0
780,1599,195,APPL,1473412158.0
781,1588,196,APPL,1473412158.0
782,1588,196,APPL,1473412158.0
783,1588,196,APPL,1473412159.0
784,1588,196,APPL,1473412159.0
785,1647,197,APPL,1473412159.0
786,1647,197,APPL,1473412159.0
787,1647,197,APPL,1473412160.0
788,1647,197,APPL,1473412160.0
789,1621,198,APPL,1473412160.0
790,1621,198,APPL,1473412160.0
791,1621,198,APPL,1473412160.0
792,1621,198,APPL,1473412160.0
793,1516,199,APPL,1473412161.0
794,1516,199,APPL,1473412161.0
795,1516,199,APPL,1473412161.0
796,1516,199,APPL,1473412162.0
797,1579,200,APPL,1473412162.0
798,1579,200,APPL,1473412162.0
799,1579,200,APPL,1473412162.0
800,1579,200,APPL,1473412162.0
801,1613,201,APPL,1473412163.0
802,1613,201,APPL,1473412163.0
803,1613,201,APPL,1473412164.0
804,1613,201,APPL,1473412164.0
805,1581,202,APPL,1473412164.0
806,1581,202,APPL,1473412164.0
807,1581,202,APPL,1473412165.0
808,1581,202,APPL,1473412165.0
809,1561,203,APPL,1473412165.0
810,1561,203,APPL,1473412165.0
811,1561,203,APPL,1473412166.0
812,1561,203,APPL,1473412166.0
813,1531,204,APPL,1473412166.0
814,1531,204,APPL,1473412166.0
815,1531,204,APPL,1473412166.0
816,1531,204,APPL,1473412167.0
817,1512,205,APPL,1473412167.0
818,1512,205,APPL,1473412167.0
819,1512,205,APPL,1473412167.0
820,1512,205,APPL,1473412168.0
821,1558,206,APPL,1473412168.0
822,1558,206,APPL,1473412168.0
823,1558,206,APPL,1473412168.0
824,1558,206,APPL,1473412169.0
825,1652,207,APPL,1473412169.0
826,1652,207,APPL,1473412169.0
827,1652,207,APPL,1473412169.0
828,1652,207,APPL,1473412170.0
829,1577,208,APPL,1473412170.0
830,1577,208,APPL,1473412170.0
831,1577,208,APPL,1473412171.0
832,1577,208,APPL,1473412171.0
833,1640,209,APPL,1473412171.0
834,1640,209,APPL,1473412171.0
835,1640,209,APPL,1473412171.0
836,1640,209,APPL,1473412172.0
837,1533,210,APPL,1473412172.0
838,1533,210,APPL,1473412172.0
839,1533,210,APPL,1473412173.0
840,1533,210,APPL,1473412173.0
841,1531,211,APPL,1473412173.0
842,1531,211,APPL,1473412173.0
843,1531,211,APPL,1473412174.0
844,1531,211,APPL,1473412174.0
845,1627,212,APPL,1473412174.0
846,1627,212,APPL,1473412174.0
847,1627,212,APPL,1473412174.0
848,1627,212,APPL,1473412175.0
849,1658,213,APPL,1473412175.0
850,1658,213,APPL,1473412175.0
851,1658,213,APPL,1473412176.0
852,1569,214,APPL,1473412176.0
853,1569,214,APPL,1473412176.0
854,1569,214,APPL,1473412176.0
855,1569,214,APPL,1473412177.0
856,1640,215,APPL,1473412177.0
857,1640,215,APPL,1473412177.0
858,1640,215,APPL,1473412177.0
859,1640,215,APPL,1473412177.0
860,1585,216,APPL,1473412178.0
861,1585,216,APPL,1473412178.0
862,1585,216,APPL,1473412178.0
863,1585,216,APPL,1473412179.0
864,1516,217,APPL,1473412179.0
865,1516,217,APPL,1473412179.0
866,1516,217,APPL,1473412180.0
867,1516,217,APPL,1473412180.0
868,1677,218,APPL,1473412180.0
869,1677,218,APPL,1473412180.0
870,1677,218,APPL,1473412180.0
871,1677,218,APPL,1473412181.0
872,1579,219,APPL,1473412181.0
873,1579,219,APPL,1473412181.0
874,1579,219,APPL,1473412181.0
875,1579,219,APPL,1473412181.0
876,1664,220,APPL,1473412182.0
877,1664,220,APPL,1473412182.0
878,1664,220,APPL,1473412182.0
879,1664,220,APPL,1473412183.0
880,1673,221,APPL,1473412183.0
881,1673,221,APPL,1473412183.0
882,1673,221,APPL,1473412183.0
883,1673,221,APPL,1473412183.0
884,1500,222,APPL,1473412184.0
885,1500,222,APPL,1473412184.0
886,1500,222,APPL,1473412184.0
887,1500,222,APPL,1473412185.0
888,1553,223,APPL,1473412185.0
889,1553,223,APPL,1473412186.0
890,1553,223,APPL,1473412186.0
891,1553,223,APPL,1473412186.0
892,1543,224,APPL,1473412186.0
893,1543,224,APPL,1473412186.0
894,1543,224,APPL,1473412186.0
895,1543,224,APPL,1473412187.0
896,1616,225,APPL,1473412187.0
897,1616,225,APPL,1473412187.0
898,1616,225,APPL,1473412187.0
899,1616,225,APPL,1473412187.0
900,1596,226,APPL,1473412188.0
901,1596,226,APPL,1473412188.0
902,1596,226,APPL,1473412189.0
903,1596,226,APPL,1473412189.0
904,1687,227,APPL,1473412190.0
905,1687,227,APPL,1473412190.0
906,1687,227,APPL,1473412190.0
907,1687,227,APPL,1473412190.0
908,1637,228,APPL,1473412190.0
909,1637,228,APPL,1473412190.0
910,1637,228,APPL,1473412190.0
911,1637,228,APPL,1473412191.0
912,1679,229,APPL,1473412191.0
913,1679,229,APPL,1473412191.0
914,1679,229,APPL,1473412191.0
915,1679,229,APPL,1473412192.0
916,1643,230,APPL,1473412192.0
917,1643,230,APPL,1473412192.0
918,1643,230,APPL,1473412192.0
919,1643,230,APPL,1473412192.0
920,1619,231,APPL,1473412193.0
921,1619,231,APPL,1473412193.0
922,1619,231,APPL,1473412193.0
923,1619,231,APPL,1473412194.0
924,1663,232,APPL,1473412194.0
925,1663,232,APPL,1473412194.0
926,1663,232,APPL,1473412194.0
927,1663,232,APPL,1473412194.0
928,1687,233,APPL,1473412195.0
929,1687,233,APPL,1473412195.0
930,1687,233,APPL,1473412196.0
931,1687,233,APPL,1473412196.0
932,1642,234,APPL,1473412196.0
933,1642,234,APPL,1473412196.0
934,1642,234,APPL,1473412196.0
935,1642,234,APPL,1473412197.0
936,1544,235,APPL,1473412197.0
937,1544,235,APPL,1473412197.0
938,1544,235,APPL,1473412197.0
939,1544,235,APPL,1473412198.0
940,1569,236,APPL,1473412198.0
941,1569,236,APPL,1473412199.0
942,1569,236,APPL,1473412199.0
943,1569,236,APPL,1473412199.0
944,1673,237,APPL,1473412199.0
945,1673,237,APPL,1473412199.0
946,1673,237,APPL,1473412200.0
947,1673,237,APPL,1473412200.0
948,1678,238,APPL,1473412200.0
949,1678,238,APPL,1473412200.0
950,1678,238,APPL,1473412200.0
951,1678,238,APPL,1473412200.0
952,1659,239,APPL,1473412201.0
953,1659,239,APPL,1473412201.0
954,1659,239,APPL,1473412201.0
955,1659,239,APPL,1473412202.0
956,1668,240,APPL,1473412202.0
957,1668,240,APPL,1473412202.0
958,1668,240,APPL,1473412202.0
959,1668,240,APPL,1473412202.0
960,1584,241,APPL,1473412203.0
961,1584,241,APPL,1473412203.0
962,1584,241,APPL,1473412203.0
963,1584,241,APPL,1473412204.0
964,1665,242,APPL,1473412204.0
965,1665,242,APPL,1473412204.0
966,1665,242,APPL,1473412205.0
967,1665,242,APPL,1473412205.0
968,1504,243,APPL,1473412205.0
969,1504,243,APPL,1473412205.0
970,1504,243,APPL,1473412206.0
971,1586,244,APPL,1473412206.0
972,1586,244,APPL,1473412206.0
973,1586,244,APPL,1473412207.0
974,1586,244,APPL,1473412207.0
975,1695,245,APPL,1473412207.0
976,1695,245,APPL,1473412208.0
977,1695,245,APPL,1473412208.0
978,1695,245,APPL,1473412208.0
979,1542,246,APPL,1473412208.0
980,1542,246,APPL,1473412208.0
981,1542,246,APPL,1473412208.0
982,1542,246,APPL,1473412208.0
983,1690,247,APPL,1473412209.0
984,1690,247,APPL,1473412210.0
985,1690,247,APPL,1473412210.0
986,1690,247,APPL,1473412210.0
987,1567,248,APPL,1473412210.0
988,1567,248,APPL,1473412210.0
989,1567,248,APPL,1473412210.0
990,1567,248,APPL,1473412211.0
991,1674,249,APPL,1473412211.0
992,1674,249,APPL,1473412212.0
993,1674,249,APPL,1473412212.0
994,1674,249,APPL,1473412212.0
995,1650,250,APPL,1473412212.0
996,1650,250,APPL,1473412212.0
997,1650,250,APPL,1473412212.0
998,1650,250,APPL,1473412213.0
999,1577,251,APPL,1473412213.0
1000,1577,251,APPL,1473412213.0
1001,1577,251,APPL,1473412213.0
1002,1577,251,APPL,1473412213.0
1003,1649,252,APPL,1473412214.0
1004,1649,252,APPL,1473412214.0
1005,1649,252,APPL,1473412215.0
1006,1649,252,APPL,1473412215.0
1007,1556,253,APPL,1473412215.0
1008,1556,253,APPL,1473412215.0
1009,1556,253,APPL,1473412215.0
1010,1556,253,APPL,1473412216.0
1011,1542,254,APPL,1473412216.0
1012,1542,254,APPL,1473412216.0
1013,1542,254,APPL,1473412216.0
1014,1542,254,APPL,1473412216.0
1015,1504,255,APPL,1473412217.0
1016,1504,255,APPL,1473412217.0
1017,1504,255,APPL,1473412217.0
1018,1504,255,APPL,1473412218.0
1019,1673,256,APPL,1473412218.0
1020,1673,256,APPL,1473412218.0
1021,1673,256,APPL,1473412218.0
1022,1673,256,APPL,1473412218.0
1023,1584,257,APPL,1473412219.0
1024,1584,257,APPL,1473412219.0
1025,1584,257,APPL,1473412219.0
1026,1584,257,APPL,1473412219.0
1027,1523,258,APPL,1473412220.0
1028,1523,258,APPL,1473412220.0
1029,1523,258,APPL,1473412221.0
1030,1523,258,APPL,1473412221.0
1031,1686,259,APPL,1473412221.0
1032,1686,259,APPL,1473412221.0
1033,1686,259,APPL,1473412221.0
1034,1686,259,APPL,1473412222.0
1035,1655,260,APPL,1473412222.0
1036,1655,260,APPL,1473412222.0
1037,1655,260,APPL,1473412222.0
1038,1655,260,APPL,1473412222.0
1039,1585,261,APPL,1473412223.0
1040,1585,261,APPL,1473412223.0
1041,1585,261,APPL,1473412224.0
1042,1585,261,APPL,1473412224.0
1043,1677,262,APPL,1473412224.0
1044,1677,262,APPL,1473412224.0
1045,1677,262,APPL,1473412225.0
1046,1677,262,APPL,1473412225.0
1047,1590,263,APPL,1473412225.0
1048,1590,263,APPL,1473412225.0
1049,1590,263,APPL,1473412226.0
1050,1590,263,APPL,1473412226.0
1051,1542,264,APPL,1473412226.0
1052,1542,264,APPL,1473412226.0
1053,1542,264,APPL,1473412226.0
1054,1542,264,APPL,1473412227.0
1055,1602,265,APPL,1473412227.0
1056,1602,265,APPL,1473412227.0
1057,1602,265,APPL,1473412227.0
1058,1602,265,APPL,1473412228.0
1059,1602,266,APPL,1473412228.0
1060,1602,266,APPL,1473412229.0
1061,1602,266,APPL,1473412229.0
1062,1602,266,APPL,1473412229.0
1063,1507,267,APPL,1473412229.0
1064,1507,267,APPL,1473412229.0
1065,1507,267,APPL,1473412229.0
1066,1507,267,APPL,1473412229.0
1067,1585,268,APPL,1473412230.0
1068,1585,268,APPL,1473412230.0
1069,1585,268,APPL,1473412230.0
1070,1585,268,APPL,1473412230.0
1071,1577,269,APPL,1473412231.0
1072,1577,269,APPL,1473412231.0
1073,1577,269,APPL,1473412231.0
1074,1577,269,APPL,1473412231.0
1075,1633,270,APPL,1473412232.0
1076,1633,270,APPL,1473412232.0
1077,1633,270,APPL,1473412233.0
1078,1633,270,APPL,1473412233.0
1079,1610,271,APPL,1473412233.0
1080,1610,271,APPL,1473412233.0
1081,1610,271,APPL,1473412233.0
1082,1610,271,APPL,1473412233.0
1083,1684,272,APPL,1473412234.0
1084,1684,272,APPL,1473412234.0
1085,1684,272,APPL,1473412234.0
1086,1684,272,APPL,1473412235.0
1087,1693,273,APPL,1473412235.0
1088,1693,273,APPL,1473412235.0
1089,1693,273,APPL,1473412236.0
1090,1693,273,APPL,1473412236.0
1091,1575,274,APPL,1473412236.0
1092,1575,274,APPL,1473412236.0
1093,1575,274,APPL,1473412237.0
1094,1575,274,APPL,1473412237.0
1095,1511,275,APPL,1473412237.0
1096,1511,275,APPL,1473412237.0
1097,1511,275,APPL,1473412237.0
1098,1511,275,APPL,1473412237.0
1099,1596,276,APPL,1473412238.0
1100,1596,276,APPL,1473412238.0
1101,1596,276,APPL,1473412238.0
1102,1596,276,APPL,1473412239.0
1103,1629,277,APPL,1473412239.0
1104,1629,277,APPL,1473412239.0
1105,1629,277,APPL,1473412239.0
1106,1629,277,APPL,1473412239.0
1107,1543,278,APPL,1473412240.0
1108,1543,278,APPL,1473412241.0
1109,1543,278,APPL,1473412241.0
1110,1543,278,APPL,1473412241.0
1111,1626,279,APPL,1473412241.0
1112,1626,279,APPL,1473412241.0
1113,1626,279,APPL,1473412241.0
1114,1626,279,APPL,1473412241.0
1115,1504,280,APPL,1473412242.0
1116,1504,280,APPL,1473412242.0
1117,1504,280,APPL,1473412242.0
1118,1504,280,APPL,1473412243.0
1119,1660,281,APPL,1473412243.0
1120,1660,281,APPL,1473412244.0
1121,1660,281,APPL,1473412244.0
1122,1660,281,APPL,1473412244.0
1123,1633,282,APPL,1473412244.0
1124,1633,282,APPL,1473412244.0
1125,1633,282,APPL,1473412244.0
1126,1633,282,APPL,1473412245.0
1127,1596,283,APPL,1473412245.0
1128,1596,283,APPL,1473412246.0
1129,1596,283,APPL,1473412246.0
1130,1565,284,APPL,1473412246.0
1131,1565,284,APPL,1473412246.0
1132,1565,284,APPL,1473412246.0
1133,1565,284,APPL,1473412247.0
1134,1538,285,APPL,1473412247.0
1135,1538,285,APPL,1473412247.0
1136,1538,285,APPL,1473412247.0
1137,1538,285,APPL,1473412248.0
1138,1563,286,APPL,1473412248.0
1139,1563,286,APPL,1473412248.0
1140,1563,286,APPL,1473412248.0
1141,1563,286,APPL,1473412248.0
1142,1591,287,APPL,1473412249.0
1143,1591,287,APPL,1473412249.0
1144,1591,287,APPL,1473412249.0
1145,1591,287,APPL,1473412249.0
1146,1639,288,APPL,1473412250.0
1147,1639,288,APPL,1473412250.0
1148,1639,288,APPL,1473412250.0
1149,1639,288,APPL,1473412251.0
1150,1697,289,APPL,1473412251.0
1151,1697,289,APPL,1473412251.0
1152,1697,289,APPL,1473412251.0
1153,1697,289,APPL,1473412252.0
1154,1590,290,APPL,1473412252.0
1155,1590,290,APPL,1473412252.0
1156,1590,290,APPL,1473412252.0
1157,1590,290,APPL,1473412253.0
1158,1638,291,APPL,1473412253.0
1159,1638,291,APPL,1473412253.0
1160,1638,291,APPL,1473412253.0
1161,1638,291,APPL,1473412253.0
1162,1508,292,APPL,1473412254.0
1163,1508,292,APPL,1473412255.0
1164,1508,292,APPL,1473412255.0
1165,1508,292,APPL,1473412255.0
1166,1627,293,APPL,1473412255.0
1167,1627,293,APPL,1473412255.0
1168,1627,293,APPL,1473412256.0
1169,1627,293,APPL,1473412256.0
1170,1681,294,APPL,1473412256.0
1171,1681,294,APPL,1473412256.0
1172,1681,294,APPL,1473412257.0
1173,1681,294,APPL,1473412257.0
1174,1622,295,APPL,1473412257.0
1175,1622,295,APPL,1473412257.0
1176,1622,295,APPL,1473412257.0
1177,1622,295,APPL,1473412258.0
1178,1596,296,APPL,1473412258.0
1179,1596,296,APPL,1473412258.0
1180,1596,296,APPL,1473412258.0
1181,1596,296,APPL,1473412259.0
1182,1694,297,APPL,1473412260.0
1183,1694,297,APPL,1473412260.0
1184,1694,297,APPL,1473412260.0
1185,1694,297,APPL,1473412260.0
1186,1524,298,APPL,1473412260.0
1187,1524,298,APPL,1473412260.0
1188,1524,298,APPL,1473412260.0
1189,1524,298,APPL,1473412261.0
1190,1558,299,APPL,1473412261.0
1191,1558,299,APPL,1473412261.0
1192,1558,299,APPL,1473412261.0
1193,1558,299,APPL,1473412261.0
1194,1531,300,APPL,1473412262.0
1195,1531,300,APPL,1473412262.0
1196,1531,300,APPL,1473412262.0
1197,1531,300,APPL,1473412263.0
1198,1548,301,APPL,1473412263.0
1199,1548,301,APPL,1473412263.0
1200,1548,301,APPL,1473412264.0
1201,1548,301,APPL,1473412264.0
1202,1556,302,APPL,1473412264.0
1203,1556,302,APPL,1473412264.0
1204,1556,302,APPL,1473412264.0
1205,1556,302,APPL,1473412265.0
1206,1622,303,APPL,1473412265.0
1207,1622,303,APPL,1473412265.0
1208,1622,303,APPL,1473412265.0
1209,1622,303,APPL,1473412266.0
1210,1624,304,APPL,1473412266.0
1211,1624,304,APPL,1473412266.0
1212,1624,304,APPL,1473412266.0
1213,1624,304,APPL,1473412267.0
1214,1500,305,APPL,1473412267.0
1215,1500,305,APPL,1473412268.0
1216,1500,305,APPL,1473412268.0
1217,1500,305,APPL,1473412268.0
1218,1545,306,APPL,1473412268.0
1219,1545,306,APPL,1473412268.0
1220,1545,306,APPL,1473412268.0
1221,1545,306,APPL,1473412268.0
1222,1531,307,APPL,1473412269.0
1223,1531,307,APPL,1473412269.0
1224,1531,307,APPL,1473412269.0
1225,1531,307,APPL,1473412270.0
1226,1528,308,APPL,1473412270.0
1227,1528,308,APPL,1473412270.0
1228,1528,308,APPL,1473412271.0
1229,1528,308,APPL,1473412271.0
1230,1631,309,APPL,1473412271.0
1231,1631,309,APPL,1473412271.0
1232,1631,309,APPL,1473412272.0
1233,1631,309,APPL,1473412272.0
1234,1617,310,APPL,1473412272.0
1235,1617,310,APPL,1473412272.0
1236,1617,310,APPL,1473412273.0
1237,1617,310,APPL,1473412273.0
1238,1583,311,APPL,1473412273.0
1239,1583,311,APPL,1473412273.0
1240,1583,311,APPL,1473412273.0
1241,1583,311,APPL,1473412273.0
1242,1686,312,APPL,1473412274.0
1243,1686,312,APPL,1473412274.0
1244,1686,312,APPL,1473412275.0
1245,1686,312,APPL,1473412275.0
1246,1515,313,APPL,1473412275.0
1247,1515,313,APPL,1473412275.0
1248,1515,313,APPL,1473412275.0
1249,1642,314,APPL,1473412276.0
1250,1642,314,APPL,1473412276.0
1251,1642,314,APPL,1473412276.0
1252,1642,314,APPL,1473412276.0
1253,1564,315,APPL,1473412277.0
1254,1564,315,APPL,1473412277.0
1255,1564,315,APPL,1473412277.0
1256,1564,315,APPL,1473412277.0
1257,1633,316,APPL,1473412278.0
1258,1633,316,APPL,1473412278.0
1259,1633,316,APPL,1473412278.0
1260,1633,316,APPL,1473412279.0
1261,1548,317,APPL,1473412279.0
1262,1548,317,APPL,1473412279.0
1263,1548,317,APPL,1473412280.0
1264,1548,317,APPL,1473412280.0
1265,1578,318,APPL,1473412280.0
1266,1578,318,APPL,1473412280.0
1267,1578,318,APPL,1473412280.0
1268,1578,318,APPL,1473412280.0
1269,1608,319,APPL,1473412281.0
1270,1608,319,APPL,1473412281.0
1271,1608,319,APPL,1473412282.0
1272,1608,319,APPL,1473412282.0
1273,1563,320,APPL,1473412282.0
1274,1563,320,APPL,1473412282.0
1275,1563,320,APPL,1473412282.0
1276,1563,320,APPL,1473412283.0
1277,1575,321,APPL,1473412283.0
1278,1575,321,APPL,1473412283.0
1279,1575,321,APPL,1473412283.0
1280,1575,321,APPL,1473412284.0
1281,1593,322,APPL,1473412284.0
1282,1593,322,APPL,1473412284.0
1283,1593,322,APPL,1473412284.0
1284,1593,322,APPL,1473412285.0
1285,1660,323,APPL,1473412285.0
1286,1660,323,APPL,1473412285.0
1287,1660,323,APPL,1473412285.0
1288,1660,323,APPL,1473412286.0
1289,1648,324,APPL,1473412286.0
1290,1648,324,APPL,1473412287.0
1291,1648,324,APPL,1473412287.0
1292,1648,324,APPL,1473412287.0
1293,1679,325,APPL,1473412287.0
1294,1679,325,APPL,1473412287.0
1295,1679,325,APPL,1473412288.0
1296,1679,325,APPL,1473412288.0
1297,1503,326,APPL,1473412288.0
1298,1503,326,APPL,1473412288.0
1299,1503,326,APPL,1473412288.0
1300,1503,326,APPL,1473412289.0
1301,1547,327,APPL,1473412289.0
1302,1547,327,APPL,1473412289.0
1303,1547,327,APPL,1473412289.0
1304,1547,327,APPL,1473412290.0
1305,1674,328,APPL,1473412290.0
1306,1674,328,APPL,1473412290.0
1307,1674,328,APPL,1473412290.0
1308,1674,328,APPL,1473412291.0
1309,1592,329,APPL,1473412291.0
1310,1592,329,APPL,1473412291.0
1311,1592,329,APPL,1473412291.0
1312,1592,329,APPL,1473412291.0
1313,1519,330,APPL,1473412292.0
1314,1519,330,APPL,1473412292.0
1315,1519,330,APPL,1473412292.0
1316,1519,330,APPL,1473412292.0
1317,1624,331,APPL,1473412293.0
1318,1624,331,APPL,1473412293.0
1319,1624,331,APPL,1473412293.0
1320,1624,331,APPL,1473412294.0
1321,1510,332,APPL,1473412294.0
1322,1510,332,APPL,1473412294.0
1323,1510,332,APPL,1473412294.0
1324,1510,332,APPL,1473412294.0
1325,1650,333,APPL,1473412295.0
1326,1650,333,APPL,1473412295.0
1327,1650,333,APPL,1473412295.0
1328,1650,333,APPL,1473412296.0
1329,1583,334,APPL,1473412296.0
1330,1583,334,APPL,1473412296.0
1331,1583,334,APPL,1473412296.0
1332,1583,334,APPL,1473412296.0
1333,1529,335,APPL,1473412297.0
1334,1529,335,APPL,1473412297.0
1335,1529,335,APPL,1473412297.0
1336,1529,335,APPL,1473412297.0
1337,1598,336,APPL,1473412298.0
1338,1598,336,APPL,1473412298.0
1339,1598,336,APPL,1473412298.0
1340,1598,336,APPL,1473412298.0
1341,1594,337,APPL,1473412299.0
1342,1594,337,APPL,1473412299.0
1343,1594,337,APPL,1473412299.0
1344,1594,337,APPL,1473412300.0
1345,1697,338,APPL,1473412300.0
1346,1697,338,APPL,1473412300.0
1347,1697,338,APPL,1473412300.0
1348,1697,338,APPL,1473412300.0
1349,1520,339,APPL,1473412301.0
1350,1520,339,APPL,1473412301.0
1351,1520,339,APPL,1473412301.0
1352,1520,339,APPL,1473412302.0
1353,1516,340,APPL,1473412302.0
1354,1516,340,APPL,1473412302.0
1355,1516,340,APPL,1473412303.0
1356,1516,340,APPL,1473412303.0
1357,1607,341,APPL,1473412303.0
1358,1607,341,APPL,1473412303.0
1359,1607,341,APPL,1473412303.0
1360,1607,341,APPL,1473412304.0
1361,1657,342,APPL,1473412304.0
1362,1657,342,APPL,1473412304.0
1363,1657,342,APPL,1473412304.0
1364,1657,342,APPL,1473412305.0
1365,1502,343,APPL,1473412305.0
1366,1502,343,APPL,1473412305.0
1367,1502,343,APPL,1473412305.0
1368,1502,343,APPL,1473412305.0
1369,1534,344,APPL,1473412306.0
1370,1534,344,APPL,1473412306.0
1371,1534,344,APPL,1473412306.0
1372,1534,344,APPL,1473412307.0
1373,1525,345,APPL,1473412307.0
1374,1525,345,APPL,1473412307.0
1375,1525,345,APPL,1473412307.0
1376,1525,345,APPL,1473412308.0
1377,1658,346,APPL,1473412308.0
1378,1658,346,APPL,1473412308.0
1379,1658,346,APPL,1473412308.0
1380,1658,346,APPL,1473412309.0
1381,1543,347,APPL,1473412309.0
1382,1543,347,APPL,1473412309.0
1383,1543,347,APPL,1473412309.0
1384,1543,347,APPL,1473412309.0
1385,1567,348,APPL,1473412310.0
1386,1567,348,APPL,1473412311.0
1387,1567,348,APPL,1473412311.0
1388,1567,348,APPL,1473412311.0
1389,1539,349,APPL,1473412311.0
1390,1539,349,APPL,1473412311.0
1391,1539,349,APPL,1473412311.0
1392,1539,349,APPL,1473412311.0
1393,1543,350,APPL,1473412312.0
1394,1543,350,APPL,1473412312.0
1395,1543,350,APPL,1473412313.0
1396,1543,350,APPL,1473412313.0
1397,1500,351,APPL,1473412313.0
1398,1500,351,APPL,1473412314.0
1399,1500,351,APPL,1473412314.0
1400,1500,351,APPL,1473412314.0
1401,1566,352,APPL,1473412314.0
1402,1566,352,APPL,1473412314.0
1403,1566,352,APPL,1473412315.0
1404,1566,352,APPL,1473412315.0
1405,1657,353,APPL,1473412315.0
1406,1657,353,APPL,1473412315.0
1407,1657,353,APPL,1473412315.0
1408,1657,353,APPL,1473412316.0
1409,1570,354,APPL,1473412316.0
1410,1570,354,APPL,1473412316.0
1411,1570,354,APPL,1473412317.0
1412,1570,354,APPL,1473412317.0
1413,1631,355,APPL,1473412317.0
1414,1631,355,APPL,1473412317.0
1415,1631,355,APPL,1473412318.0
1416,1631,355,APPL,1473412318.0
1417,1615,356,APPL,1473412318.0
1418,1615,356,APPL,1473412319.0
1419,1615,356,APPL,1473412319.0
1420,1615,356,APPL,1473412319.0
1421,1643,357,APPL,1473412319.0
1422,1643,357,APPL,1473412319.0
1423,1643,357,APPL,1473412319.0
1424,1643,357,APPL,1473412319.0
1425,1662,358,APPL,1473412320.0
1426,1662,358,APPL,1473412320.0
1427,1662,358,APPL,1473412320.0
1428,1662,358,APPL,1473412321.0
1429,1530,359,APPL,1473412321.0
1430,1530,359,APPL,1473412321.0
1431,1530,359,APPL,1473412321.0
1432,1530,359,APPL,1473412322.0
1433,1580,360,APPL,1473412322.0
1434,1580,360,APPL,1473412322.0
1435,1580,360,APPL,1473412322.0
1436,1580,360,APPL,1473412323.0
1437,1557,361,APPL,1473412323.0
1438,1557,361,APPL,1473412323.0
1439,1557,361,APPL,1473412323.0
1440,1557,361,APPL,1473412324.0
1441,1519,362,APPL,1473412324.0
1442,1519,362,APPL,1473412324.0
1443,1519,362,APPL,1473412325.0
1444,1519,362,APPL,1473412325.0
1445,1672,363,APPL,1473412325.0
1446,1672,363,APPL,1473412325.0
1447,1672,363,APPL,1473412326.0
1448,1672,363,APPL,1473412326.0
1449,1513,364,APPL,1473412326.0
1450,1513,364,APPL,1473412326.0
1451,1513,364,APPL,1473412326.0
1452,1513,364,APPL,1473412327.0
1453,1661,365,APPL,1473412327.0
1454,1661,365,APPL,1473412327.0
1455,1661,365,APPL,1473412327.0
1456,1661,365,APPL,1473412327.0
1457,1658,366,APPL,1473412328.0
1458,1658,366,APPL,1473412328.0
1459,1658,366,APPL,1473412328.0
1460,1658,366,APPL,1473412328.0
1461,1608,367,APPL,1473412329.0
1462,1608,367,APPL,1473412330.0
1463,1608,367,APPL,1473412330.0
1464,1608,367,APPL,1473412330.0
1465,1595,368,APPL,1473412330.0
1466,1595,368,APPL,1473412330.0
1467,1595,368,APPL,1473412331.0
1468,1595,368,APPL,1473412331.0
1469,1560,369,APPL,1473412331.0
1470,1560,369,APPL,1473412331.0
1471,1560,369,APPL,1473412331.0
1472,1560,369,APPL,1473412331.0
1473,1647,370,APPL,1473412332.0
1474,1647,370,APPL,1473412332.0
1475,1647,370,APPL,1473412332.0
1476,1647,370,APPL,1473412333.0
1477,1616,371,APPL,1473412333.0
1478,1616,371,APPL,1473412333.0
1479,1616,371,APPL,1473412334.0
1480,1616,371,APPL,1473412334.0
1481,1615,372,APPL,1473412334.0
1482,1615,372,APPL,1473412334.0
1483,1615,372,APPL,1473412335.0
1484,1615,372,APPL,1473412335.0
1485,1609,373,APPL,1473412335.0
1486,1609,373,APPL,1473412335.0
1487,1609,373,APPL,1473412335.0
1488,1609,373,APPL,1473412336.0
1489,1642,374,APPL,1473412336.0
1490,1642,374,APPL,1473412336.0
1491,1642,374,APPL,1473412336.0
1492,1642,374,APPL,1473412337.0
1493,1592,375,APPL,1473412337.0
1494,1592,375,APPL,1473412337.0
1495,1592,375,APPL,1473412337.0
1496,1592,375,APPL,1473412338.0
1497,1643,376,APPL,1473412338.0
1498,1643,376,APPL,1473412338.0
1499,1643,376,APPL,1473412338.0
1500,1643,376,APPL,1473412339.0
1501,1698,377,APPL,1473412339.0
1502,1698,377,APPL,1473412339.0
1503,1698,377,APPL,1473412339.0
1504,1698,377,APPL,1473412340.0
1505,1555,378,APPL,1473412340.0
1506,1555,378,APPL,1473412340.0
1507,1555,378,APPL,1473412340.0
1508,1555,378,APPL,1473412341.0
1509,1623,379,APPL,1473412341.0
1510,1623,379,APPL,1473412341.0
1511,1623,379,APPL,1473412341.0
1512,1623,379,APPL,1473412341.0
1513,1612,380,APPL,1473412342.0
1514,1612,380,APPL,1473412342.0
1515,1612,380,APPL,1473412342.0
1516,1612,380,APPL,1473412342.0
1517,1516,381,APPL,1473412343.0
1518,1516,381,APPL,1473412343.0
1519,1516,381,APPL,1473412343.0
1520,1516,381,APPL,1473412344.0
1521,1691,382,APPL,1473412344.0
1522,1691,382,APPL,1473412344.0
